price(thousand dollard),m2_living,grade,m2_above,bathrooms,view,m2_basement,bedrooms,zipcode_98004,waterfront,floors,zipcode_98039,zipcode_98040,zipcode_98112,zipcode_98006,zipcode_98033,zipcode_98168,zipcode_98001,zipcode_98042,zipcode_98023
530.0,85.47076,6,85.47076,0.75,2,0.0,3,0,1,1.0,0,0,0,0,0,0,0,0,0
250.0,95.69009,6,95.69009,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
229.95,185.806,7,117.05778,2.75,0,68.74822,5,0,0,1.0,0,0,0,0,0,0,0,0,1
884.744,391.12163,9,391.12163,3.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
514.0,149.57383,7,100.33524,1.5,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,0
532.0,177.44473,8,132.85129,2.25,0,44.59344,3,0,0,1.0,0,0,0,0,0,0,0,0,0
423.0,247.12198,8,247.12198,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
420.0,76.18046,6,76.18046,1.0,2,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
521.0,160.72219,8,160.72219,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
577.0,219.25108,8,219.25108,2.25,0,0.0,4,0,0,2.0,0,0,0,0,1,0,0,0,0
425.0,90.11591,7,90.11591,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
495.0,228.54138,8,228.54138,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
340.0,249.90907,9,249.90907,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,1
499.95,169.08346,8,132.85129,3.5,0,36.23217,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1218.0,322.37341,9,220.18011,3.0,2,102.1933,4,0,0,2.0,0,0,0,0,0,0,0,0,0
720.0,313.08311,8,196.02533,2.75,2,117.05778,4,0,0,1.0,0,0,0,0,0,0,0,0,0
249.0,157.9351,7,93.83203,1.5,0,64.10307,3,0,0,1.0,0,0,0,0,0,0,0,0,0
206.135,124.49002,7,124.49002,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
300.0,185.806,7,185.806,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
612.0,356.74752,8,228.54138,3.0,3,128.20614,6,0,0,1.5,0,0,0,0,0,0,0,0,0
1102.03,361.39267,10,361.39267,2.5,2,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
230.0,113.34166,7,113.34166,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,1
850.0,211.81884,8,116.12875,1.0,2,95.69009,3,0,0,1.0,0,0,0,0,0,0,0,0,0
355.0,257.34131,7,180.23182,2.5,0,77.10949,4,0,0,1.0,0,0,0,0,0,0,1,0,0
442.0,234.11556,9,234.11556,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
399.0,284.28318,8,284.28318,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
360.0,222.03817,9,222.03817,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
390.0,122.63196,8,122.63196,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
413.0,269.4187,8,153.28995,2.5,0,116.12875,5,0,0,1.0,0,0,0,0,0,0,0,0,0
190.0,65.0321,6,65.0321,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
432.9,205.31563,8,205.31563,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
621.138,202.52854,9,202.52854,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
270.0,193.23824,7,143.99965,2.25,0,49.23859,3,0,0,1.5,0,0,0,0,0,0,0,1,0
610.0,194.16727,8,138.42547,2.25,0,55.7418,4,0,0,1.0,0,0,0,0,0,0,0,0,0
500.0,159.79316,7,89.18688,2.0,2,70.60628,3,0,0,1.0,0,0,0,0,0,0,0,0,0
715.0,228.54138,8,228.54138,2.25,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
264.0,136.56741,7,136.56741,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
550.0,153.28995,8,153.28995,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
337.0,157.00607,8,157.00607,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
170.0,90.11591,6,90.11591,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
405.0,188.59309,7,104.98039,2.5,0,83.6127,4,0,0,1.0,0,0,0,0,0,0,0,0,0
775.0,235.97362,10,235.97362,2.5,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
425.0,145.85771,7,111.4836,2.25,0,34.37411,3,0,0,1.0,0,0,0,0,0,0,0,0,0
713.0,239.68974,8,159.79316,2.75,2,79.89658,5,0,0,2.0,0,0,0,0,0,0,0,0,0
555.0,194.16727,8,131.92226,2.5,0,62.24501,5,0,0,1.0,0,0,0,0,0,0,0,0,0
810.0,302.86378,9,302.86378,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1250.0,355.81849,11,355.81849,3.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
819.0,197.88339,8,142.14159,3.5,2,55.7418,3,0,0,2.0,0,0,0,0,0,0,0,0,0
409.9,157.00607,8,130.99323,2.5,0,26.01284,3,0,0,2.0,0,0,0,0,0,0,0,0,0
935.0,165.36734,9,165.36734,2.5,0,0.0,2,1,0,2.0,0,0,0,0,0,0,0,0,0
657.5,150.50286,7,128.20614,1.75,3,22.29672,4,0,0,1.0,0,0,0,0,0,0,0,0,0
900.0,391.12163,9,304.72184,3.75,0,86.39979,6,0,0,2.0,0,0,0,0,0,0,0,0,0
932.8,276.85094,9,276.85094,3.25,0,0.0,5,0,0,2.5,0,0,0,0,0,0,0,0,0
391.0,138.42547,8,138.42547,2.0,0,0.0,3,0,0,1.0,0,0,0,1,0,0,0,0,0
420.0,196.02533,8,196.02533,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1300.0,609.722389,10,478.729159,3.5,0,130.99323,6,0,0,2.0,0,0,0,0,0,0,0,0,0
415.0,140.28353,8,140.28353,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
350.0,170.01249,8,147.71577,1.75,0,22.29672,3,0,0,1.0,0,0,0,0,0,0,0,0,0
375.0,114.27069,7,77.10949,1.0,0,37.1612,2,0,0,2.0,0,0,0,0,0,0,0,0,0
860.0,202.52854,8,120.7739,1.75,2,81.75464,3,0,0,1.0,0,0,0,0,1,0,0,0,0
495.0,206.24466,8,103.12233,2.25,0,103.12233,4,0,0,1.0,0,0,0,1,0,0,0,0,0
250.0,160.72219,7,160.72219,2.25,0,0.0,4,0,0,1.0,0,0,0,0,0,0,1,0,0
365.0,184.87697,8,184.87697,2.25,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
503.0,143.07062,7,112.41263,2.75,0,30.65799,3,0,0,1.0,0,0,0,0,0,0,0,0,0
150.0,102.1933,6,102.1933,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
450.0,152.36092,7,76.18046,1.75,0,76.18046,4,0,0,1.0,0,0,0,0,0,0,0,0,0
355.0,240.61877,8,240.61877,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
245.0,134.70935,7,134.70935,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
265.9,109.62554,7,109.62554,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
299.0,169.08346,7,113.34166,2.5,0,55.7418,4,0,0,1.0,0,0,0,0,0,0,0,0,0
957.5,219.25108,10,219.25108,2.25,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
343.0,104.05136,7,104.05136,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
307.5,152.918338,7,152.918338,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
937.5,391.12163,10,391.12163,3.75,3,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
610.0,230.39944,8,150.50286,3.0,0,79.89658,3,0,0,1.0,0,0,0,0,0,0,0,0,0
720.0,147.71577,8,121.70293,1.5,2,26.01284,3,0,0,1.0,0,0,0,0,0,0,0,0,0
610.0,197.88339,7,153.28995,2.0,0,44.59344,4,0,0,1.5,0,0,0,0,0,0,0,0,0
434.5,153.28995,7,153.28995,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
602.5,287.07027,10,209.03175,2.5,0,78.03852,2,0,0,1.0,0,0,0,0,0,0,0,0,0
607.01,202.52854,8,157.9351,2.5,0,44.59344,4,0,0,2.0,0,0,0,0,0,0,0,0,0
610.0,167.2254,7,96.61912,1.0,0,70.60628,3,0,0,1.0,0,0,0,0,0,0,0,0,0
828.5,345.59916,10,345.59916,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
199.99,102.1933,6,102.1933,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
294.0,142.14159,7,142.14159,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
789.5,279.63803,9,279.63803,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
797.0,325.1605,10,325.1605,3.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
539.95,287.9993,7,287.9993,3.0,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
284.95,185.806,7,108.69651,1.5,0,77.10949,4,0,0,1.0,0,0,0,0,0,0,0,0,0
776.5,212.74787,7,140.28353,1.5,0,72.46433999999999,4,0,0,1.0,0,0,0,0,1,0,0,0,0
525.0,222.9672,7,140.28353,2.5,0,82.68367,4,0,0,1.0,0,0,0,0,0,0,0,0,0
303.0,171.87055,8,171.87055,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
722.08,341.88304,9,217.39302,3.25,0,124.49002,3,0,0,2.0,0,0,0,0,0,0,0,0,0
140.0,98.47718,7,98.47718,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
235.0,98.47718,7,98.47718,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
440.0,149.57383,7,149.57383,1.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
605.0,216.46399,7,151.43189,1.75,0,65.0321,3,0,0,1.5,0,0,0,0,0,0,0,0,0
380.0,112.41263,8,98.47718,1.0,0,13.93545,2,0,0,1.0,0,0,0,0,0,0,0,0,0
352.0,142.14159,7,91.04494,1.0,0,51.09665,4,0,0,1.0,0,0,0,0,0,0,0,0,0
420.0,210.88981,7,126.34808,2.25,0,84.54173,4,0,0,1.0,0,0,0,0,0,0,0,0,0
1175.0,240.61877,10,240.61877,2.0,2,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1375.0,171.87055,8,171.87055,1.5,0,0.0,3,1,0,1.0,0,0,0,0,0,0,0,0,0
300.0,139.3545,6,139.3545,1.5,0,0.0,3,0,0,1.5,0,0,0,0,0,1,0,0,0
1150.0,440.36022,11,440.36022,3.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
453.5,158.86413,7,107.76748,1.5,1,51.09665,2,0,0,1.0,0,0,0,0,0,0,0,0,0
443.5,178.37376,8,178.37376,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
332.0,106.83845,7,106.83845,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
655.0,215.53496,8,215.53496,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
475.0,131.92226,7,131.92226,1.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
372.5,143.99965,7,112.41263,1.75,0,31.58702,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1050.0,271.27676,8,136.56741,2.5,3,134.70935,4,0,0,1.0,0,0,0,0,0,0,0,0,0
500.0,150.50286,7,77.10949,1.75,0,73.39337,3,0,0,1.0,0,0,0,0,0,0,0,0,0
900.0,213.6769,9,213.6769,2.75,0,0.0,6,0,0,1.5,0,1,0,0,0,0,0,0,0
327.5,99.40621,7,99.40621,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
390.0,166.29637,7,166.29637,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
451.101,140.28353,8,140.28353,1.5,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
455.0,124.49002,7,124.49002,1.0,2,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
650.0,311.22505,10,311.22505,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
895.0,232.2575,10,177.44473,2.5,0,54.81277,3,0,0,2.0,0,0,1,0,0,0,0,0,0
800.0,218.32205,7,140.28353,2.25,1,78.03852,4,0,0,1.0,0,1,0,0,0,0,0,0,0
703.77,236.90265,9,236.90265,2.25,0,0.0,4,0,0,2.0,0,0,0,1,0,0,0,0,0
249.95,122.63196,7,122.63196,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
512.0,117.98681,6,56.67083,2.0,0,61.31598,2,0,0,1.0,0,0,0,0,0,0,0,0,0
780.0,323.30244,8,183.94794,2.5,0,139.3545,5,0,0,1.0,0,0,0,0,0,0,0,0,0
336.0,261.98646,8,261.98646,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
285.0,196.02533,6,113.34166,2.0,0,82.68367,3,0,0,1.5,0,0,0,0,0,0,0,0,0
229.9,102.1933,7,102.1933,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
667.5,178.37376,8,143.07062,3.0,0,35.30314,4,0,0,1.5,0,0,0,0,0,0,0,0,0
378.0,175.58667,7,114.27069,2.5,0,61.31598,4,0,0,1.0,0,0,0,0,0,0,0,0,0
454.0,235.04459,8,142.14159,2.5,0,92.903,3,0,0,2.0,0,0,0,0,0,0,0,0,0
537.5,236.90265,7,236.90265,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
425.0,143.99965,6,143.99965,1.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
290.0,163.50928,7,163.50928,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
349.5,117.98681,7,117.98681,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
370.0,116.12875,7,77.10949,2.75,0,39.01926,3,0,0,2.0,0,0,0,0,0,0,0,0,0
549.5,150.50286,8,150.50286,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
245.0,65.96113,6,65.96113,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
208.0,99.40621,7,99.40621,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
248.0,215.53496,8,107.76748,2.25,0,107.76748,4,0,0,1.0,0,0,0,0,0,0,0,0,0
610.0,506.32135,9,506.32135,3.25,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,1,0
550.0,155.14801,8,155.14801,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
750.0,279.63803,10,279.63803,2.75,2,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
192.0,124.49002,6,124.49002,1.75,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
169.317,73.39337,7,73.39337,1.0,2,0.0,2,0,0,1.0,0,0,1,0,0,0,0,0,0
1198.0,315.8702,10,259.19937,3.5,0,56.67083,4,0,0,2.5,0,0,1,0,0,0,0,0,0
880.0,142.14159,7,142.14159,1.0,0,0.0,2,0,0,1.5,0,0,1,0,0,0,0,0,0
210.0,86.39979,6,86.39979,1.0,0,0.0,1,0,0,1.0,0,0,0,0,0,0,0,0,0
180.5,143.07062,7,93.83203,1.5,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,0
540.0,184.87697,9,184.87697,2.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
520.0,213.6769,9,213.6769,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
177.5,113.34166,7,113.34166,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
415.0,221.10914,8,110.55457,1.75,2,110.55457,3,0,0,1.0,0,0,0,0,0,0,0,0,0
495.0,187.66406,7,93.83203,2.5,0,93.83203,4,0,0,1.0,0,0,0,0,0,0,0,0,0
325.0,175.58667,8,175.58667,2.25,0,0.0,3,0,0,1.0,0,0,0,0,0,1,0,0,0
440.0,123.56099,7,123.56099,1.75,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
411.0,138.42547,7,110.55457,1.75,0,27.8709,3,0,0,1.0,0,0,0,0,0,0,0,0,0
810.0,329.80565,9,236.90265,3.5,0,92.903,5,0,0,2.0,0,0,0,0,0,0,0,0,0
561.75,189.52212,7,94.76106,1.75,2,94.76106,5,0,0,1.0,0,0,0,0,0,0,0,0,0
835.1,221.10914,9,221.10914,2.5,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
450.0,165.36734,8,134.70935,2.25,0,30.65799,3,0,0,1.0,0,0,0,0,0,0,0,0,0
238.0,153.28995,7,153.28995,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
299.0,140.28353,7,140.28353,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,1,0,0
570.0,102.1933,7,102.1933,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
340.0,203.45757,8,203.45757,1.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
450.0,163.50928,6,96.61912,1.75,0,66.89016,2,0,0,1.5,0,0,0,0,0,0,0,0,0
272.75,167.2254,7,123.56099,1.5,0,43.66441,4,0,0,1.0,0,0,0,0,0,0,0,0,0
520.0,185.806,6,172.79958,2.0,0,13.00642,4,0,0,2.0,0,0,0,0,0,0,0,0,0
284.95,91.97397,7,91.97397,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
255.0,137.49644,7,137.49644,1.5,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
231.5,111.4836,7,111.4836,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,1,0,0,0
415.0,278.709,8,278.709,2.0,2,0.0,1,0,0,2.5,0,0,0,0,0,0,0,0,0
330.0,325.532112,7,325.532112,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
365.0,120.7739,7,120.7739,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
425.0,123.56099,7,123.56099,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
400.0,171.87055,7,104.05136,1.75,0,67.81919,4,0,0,1.0,0,0,0,0,0,0,0,0,0
335.0,208.10272,9,208.10272,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,1
342.0,117.05778,7,96.61912,3.0,0,20.43866,3,0,0,2.0,0,0,0,0,0,0,0,0,0
490.0,260.1284,8,174.65764,5.0,0,85.47076,8,0,0,2.0,0,0,0,0,0,0,0,0,0
331.5,169.08346,7,169.08346,1.75,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
960.0,160.72219,8,160.72219,2.5,4,0.0,3,0,1,3.0,0,0,0,0,0,0,0,0,0
720.5,311.22505,9,311.22505,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
830.0,313.08311,8,263.84452,2.5,2,49.23859,3,0,0,2.0,0,0,0,0,0,0,0,0,0
662.99,115.19972,7,115.19972,1.75,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
220.0,217.39302,6,217.39302,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
349.95,174.65764,7,87.32882,2.0,0,87.32882,5,0,0,1.0,0,0,0,0,0,0,0,0,0
550.0,168.15443,7,93.83203,2.0,0,74.3224,3,0,0,1.0,0,0,0,0,0,0,0,0,0
396.0,217.39302,6,111.4836,1.75,0,105.90942,3,0,0,1.0,0,0,0,0,0,0,0,0,0
635.0,261.98646,7,261.98646,1.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
293.0,94.76106,7,94.76106,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
339.0,194.16727,7,119.84487,2.25,0,74.3224,3,0,0,1.0,0,0,0,0,0,0,0,0,0
285.0,170.01249,7,170.01249,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
775.0,276.85094,7,230.39944,2.75,0,46.4515,6,0,0,1.5,0,0,0,0,0,0,0,0,0
224.0,148.6448,7,148.6448,1.5,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
2250.0,412.48932,10,291.71542,3.5,3,120.7739,4,0,0,2.0,0,0,0,0,0,0,0,0,0
165.05,111.4836,7,111.4836,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
275.0,114.27069,7,114.27069,1.25,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
445.0,272.20579,7,162.58025,3.0,0,109.62554,5,0,0,1.0,0,0,0,0,0,0,0,0,0
510.0,220.18011,8,179.30279,2.25,0,40.87732,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1230.0,282.42512,9,282.42512,2.5,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
390.0,149.57383,7,98.47718,1.5,0,51.09665,3,0,0,1.0,0,0,0,0,0,0,0,0,0
460.0,218.32205,8,129.13517,2.25,0,89.18688,3,0,0,1.0,0,0,0,0,0,0,0,0,0
700.0,185.806,8,185.806,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
874.15,327.94759,10,238.76071,3.5,1,89.18688,4,0,0,2.0,0,0,0,0,0,0,0,0,0
470.0,206.24466,8,206.24466,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
374.0,185.806,6,185.806,1.75,0,0.0,3,0,0,1.0,0,0,0,0,1,0,0,0,0
510.0,112.41263,7,112.41263,1.75,0,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,0
467.0,105.90942,8,105.90942,2.5,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
576.0,226.68332,8,226.68332,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
196.44,144.92868,6,144.92868,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,1,0,0
825.0,298.21863,10,298.21863,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
281.0,86.39979,7,86.39979,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
326.0,165.553146,7,165.553146,2.5,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
340.0,161.65122,7,161.65122,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
440.0,342.81207,9,175.58667,1.75,0,167.2254,5,0,0,1.0,0,0,0,0,0,0,0,1,0
749.0,272.20579,9,272.20579,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
340.0,114.27069,7,114.27069,1.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
561.0,185.806,7,185.806,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
270.0,141.21256,7,107.76748,2.25,0,33.44508,3,0,0,1.0,0,0,0,0,0,0,0,0,0
600.0,96.61912,7,96.61912,1.0,0,0.0,2,0,0,1.0,0,0,1,0,0,0,0,0,0
219.9,104.05136,6,104.05136,1.5,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,1,0
617.0,280.56706,8,280.56706,1.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
469.0,169.08346,8,169.08346,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
229.0,127.27711,7,127.27711,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1265.0,290.78639,9,212.74787,3.0,0,78.03852,4,0,0,2.5,0,0,0,0,0,0,0,0,0
365.0,152.36092,7,119.84487,1.5,0,32.51605,3,0,0,1.0,0,0,0,0,0,0,0,0,0
429.0,246.19295,9,246.19295,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
550.0,264.77355,9,264.77355,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
453.0,169.08346,7,113.34166,2.5,0,55.7418,3,0,0,1.0,0,0,0,0,0,0,0,0,0
187.5,109.62554,7,109.62554,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
520.5,174.65764,7,152.36092,2.5,0,22.29672,6,0,0,1.0,0,0,0,0,0,0,0,0,0
300.0,118.91584,7,118.91584,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
799.0,289.85736,9,220.18011,3.25,0,69.67725,4,0,0,2.0,0,0,0,0,0,0,0,0,0
338.0,229.47041,8,229.47041,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
800.0,157.9351,8,157.9351,1.0,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
360.0,109.62554,6,54.81277,2.0,1,54.81277,2,0,0,1.0,0,0,0,0,0,0,0,0,0
442.5,260.1284,7,130.0642,2.5,0,130.0642,6,0,0,1.0,0,0,0,0,0,0,0,0,0
700.0,120.7739,6,120.7739,1.0,3,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
830.0,282.42512,9,183.01891,3.0,0,99.40621,5,0,0,1.0,0,1,0,0,0,0,0,0,0
360.4,151.43189,8,151.43189,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
345.0,124.49002,7,124.49002,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
300.0,170.01249,7,132.85129,1.75,0,37.1612,3,0,0,1.0,0,0,0,0,0,0,0,0,0
350.0,115.19972,7,115.19972,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
368.0,232.2575,7,143.07062,2.0,0,89.18688,4,0,0,1.0,0,0,0,0,0,0,0,0,0
264.0,163.50928,8,163.50928,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
435.0,247.12198,9,205.31563,2.0,0,41.80635,3,0,0,1.0,0,0,0,0,0,0,0,0,0
200.0,191.38018,6,191.38018,1.5,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
620.0,235.97362,8,163.50928,2.5,0,72.46433999999999,5,0,0,2.0,0,0,0,0,0,0,0,0,0
1679.0,448.72149,10,345.59916,4.25,0,103.12233,5,0,0,2.0,0,1,0,0,0,0,0,0,0
337.0,130.0642,7,65.0321,1.75,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1928.0,397.62484,11,397.62484,3.25,0,0.0,4,1,0,2.0,0,0,0,0,0,0,0,0,0
544.5,207.17369,7,134.70935,2.5,0,72.46433999999999,4,0,0,1.0,0,0,0,0,0,0,0,0,0
252.0,63.17404,6,63.17404,1.0,4,0.0,1,0,0,1.0,0,0,0,0,0,0,0,0,0
445.0,217.39302,8,217.39302,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
379.5,192.30921,7,192.30921,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
189.95,177.44473,6,84.54173,2.0,0,92.903,4,0,0,1.0,0,0,0,0,0,0,1,0,0
